"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"APPL1",5.36192805433215e-60,-0.290585610724896,0.188,0.235,1.65849796648548e-55,"cortex-steroidogenic"
"SEL1L",9.76038673518925e-60,-0.250035822357163,0.211,0.231,3.01898522106139e-55,"cortex-steroidogenic"
"PDZD8li1",1.37954328477719e-59,-0.270491777492161,0.152,0.195,4.26706533414434e-55,"cortex-steroidogenic"
"ZNRD1",1.4597950584782e-59,-0.256404930296359,0.141,0.178,4.51529209537893e-55,"cortex-steroidogenic"
"YRDC",2.61338940105114e-59,-0.286927253182567,0.124,0.174,8.08347475639129e-55,"cortex-steroidogenic"
"CAMSAP2",3.40154441734745e-59,-0.273274844029345,0.156,0.188,1.05213170372974e-54,"cortex-steroidogenic"
"SKAP1",4.96829421466708e-59,-0.336596250666143,0.064,0.104,1.53674308353868e-54,"cortex-steroidogenic"
"CREBRF",6.84998506519796e-59,-0.280282262420904,0.142,0.2,2.11876888051638e-54,"cortex-steroidogenic"
"CNTRL",2.26344049024052e-58,-0.258241431949373,0.066,0.115,7.00104778036294e-54,"cortex-steroidogenic"
"CMTM6",3.53337784788971e-58,-0.250142262210181,0.074,0.113,1.09290910213076e-53,"cortex-steroidogenic"
"LORF2li210",3.5903374757187e-58,0.291077549876094,0.128,0.091,1.11052728461455e-53,"cortex-steroidogenic"
"PLSCR1",3.88786173425218e-58,-0.326374541586956,0.156,0.197,1.20255451302154e-53,"cortex-steroidogenic"
"MED19",7.50913339685487e-58,-0.28411408457023,0.168,0.208,2.32265005098118e-53,"cortex-steroidogenic"
"SERPINB1",8.13777161356399e-58,-0.442235559855797,0.059,0.11,2.51709413779148e-53,"cortex-steroidogenic"
"LRIF1",8.62342382054578e-58,-0.261625715864656,0.095,0.131,2.66731122193301e-53,"cortex-steroidogenic"
"B4GALT7",1.01318418373595e-57,-0.281167676512842,0.168,0.208,3.13387999871368e-53,"cortex-steroidogenic"
"LSM14A",1.30224823809756e-57,-0.252537054282202,0.244,0.263,4.02798402525958e-53,"cortex-steroidogenic"
"FKBP1A",1.49727425232507e-57,-0.328135155314579,0.662,0.621,4.63121898986668e-53,"cortex-steroidogenic"
"ZMYND8",1.69149062762993e-57,-0.281425042745457,0.152,0.195,5.23194966032213e-53,"cortex-steroidogenic"
"BAMBI",2.89639590883624e-57,-0.292501191975869,0.166,0.233,8.95884218562139e-53,"cortex-steroidogenic"
"PHTF1",6.06513851575818e-57,-0.287207848626314,0.206,0.25,1.87600799430916e-52,"cortex-steroidogenic"
"LINC-SRRM2-2",8.87116960545898e-57,-0.381455598863035,0.249,0.263,2.74394147066452e-52,"cortex-steroidogenic"
"WASHC4",9.10465063730352e-57,-0.265899345248623,0.11,0.155,2.81615948862435e-52,"cortex-steroidogenic"
"GAS2L1",9.59299846620737e-57,-0.260159184959308,0.149,0.177,2.9672103555826e-52,"cortex-steroidogenic"
"NDFIP2",1.48509890407031e-56,-0.262796740154029,0.195,0.227,4.59355942017988e-52,"cortex-steroidogenic"
"C16ORF72",2.33629741778693e-55,-0.269106865384811,0.235,0.255,7.22640154295675e-51,"cortex-steroidogenic"
"CAB39",2.36918595576963e-55,-0.256198831199783,0.202,0.223,7.32812907979105e-51,"cortex-steroidogenic"
"GSDMD",2.50815741084712e-55,-0.297102775878455,0.17,0.218,7.75798168749121e-51,"cortex-steroidogenic"
"STXBP5",2.6190706633373e-55,-0.271835875930287,0.111,0.173,8.10104746876861e-51,"cortex-steroidogenic"
"MAP2K1",9.19640598008275e-55,-0.262884742723802,0.136,0.177,2.84454033369939e-50,"cortex-steroidogenic"
"MAPRE2",1.35119318394187e-54,-0.25915644507519,0.263,0.293,4.1793756372506e-50,"cortex-steroidogenic"
"MED16",1.8744859646562e-54,-0.294407859114152,0.169,0.201,5.79797253727809e-50,"cortex-steroidogenic"
"ATP6V0E1",2.02232312804862e-54,-0.275888546827179,0.567,0.588,6.25524766736719e-50,"cortex-steroidogenic"
"TUBA1Ali3",2.043581726832e-54,-0.300374023831816,0.251,0.278,6.32100263926407e-50,"cortex-steroidogenic"
"ISG20",2.29285777497297e-54,-0.284864142915925,0.061,0.102,7.0920383837689e-50,"cortex-steroidogenic"
"INAFM2",5.77050105151203e-54,-0.255204803223604,0.161,0.182,1.78487368024319e-49,"cortex-steroidogenic"
"SNRNP35",6.67800130985094e-54,-0.278326633749261,0.232,0.261,2.06557258515e-49,"cortex-steroidogenic"
"LMO7",1.96017504454666e-53,-0.295081119235819,0.201,0.279,6.06301743028728e-49,"cortex-steroidogenic"
"TBC1D20",4.297505959618e-53,-0.25887703687299,0.12,0.167,1.32926156836944e-48,"cortex-steroidogenic"
"TUBB2A",6.81581439383535e-53,-0.316044973638669,0.172,0.205,2.10819955015721e-48,"cortex-steroidogenic"
"NEK7",8.40852780744247e-53,-0.251895049279025,0.196,0.223,2.60084173612003e-48,"cortex-steroidogenic"
"RPS3A-AS-13",1.68992425797296e-52,-0.251173451771613,0.205,0.228,5.22710472233618e-48,"cortex-steroidogenic"
"ANKS1A",1.80876545234414e-52,-0.282557353309539,0.146,0.188,5.59469242064567e-48,"cortex-steroidogenic"
"DOCK1",3.44345439704983e-52,-0.254616440425737,0.219,0.254,1.06509487955148e-47,"cortex-steroidogenic"
"GLS",4.50038998502659e-52,-0.287308675727461,0.347,0.361,1.39201562626857e-47,"cortex-steroidogenic"
"USP15li1",6.47999373651792e-52,-0.260758559673584,0.182,0.206,2.00432686264236e-47,"cortex-steroidogenic"
"TARS1",6.99128837931615e-52,-0.267344304116585,0.347,0.356,2.16247540860628e-47,"cortex-steroidogenic"
"NOTCH2",7.81634984942585e-52,-0.302415975445683,0.165,0.155,2.41767517192591e-47,"cortex-steroidogenic"
"ZDHHC18",1.24972529241486e-51,-0.257467941590194,0.069,0.117,3.86552530196841e-47,"cortex-steroidogenic"
"IGLL5liN",1.6091248184427e-51,-3.71894087881564,0.352,0.386,4.97718397592513e-47,"cortex-steroidogenic"
"KIF2A",2.32798082039631e-51,-0.268111102437563,0.132,0.171,7.20067747556784e-47,"cortex-steroidogenic"
"FGFR1OP2",2.50073218445669e-51,-0.275409814128099,0.129,0.166,7.735014719743e-47,"cortex-steroidogenic"
"RIOK3",4.452535412929e-51,-0.262080455683595,0.21,0.24,1.37721372857307e-46,"cortex-steroidogenic"
"CSRNP1",6.05364951562334e-51,-0.282634074612097,0.149,0.181,1.87245433167746e-46,"cortex-steroidogenic"
"SUPT4H1A",5.65015444895666e-50,-0.253597081596684,0.169,0.201,1.74764927260679e-45,"cortex-steroidogenic"
"CHMP1A",2.48604592567505e-49,-0.260946559124136,0.225,0.254,7.6895886527055e-45,"cortex-steroidogenic"
"DPH1",3.61489850800765e-49,0.291777737406513,0.212,0.143,1.11812425751185e-44,"cortex-steroidogenic"
"AGFG1",1.17936769309135e-48,-0.25714859789399,0.261,0.281,3.64790221150087e-44,"cortex-steroidogenic"
"ZNF281",5.42544607720144e-48,-0.274645304709054,0.111,0.141,1.67814472613918e-43,"cortex-steroidogenic"
"PLCL1",2.3499509783532e-46,0.252916237352151,0.239,0.271,7.26863337114427e-42,"cortex-steroidogenic"
"STARD3NL",3.54591146352378e-46,-0.259252888389298,0.131,0.173,1.09678587478254e-41,"cortex-steroidogenic"
"WSB1li1",7.61579816909359e-46,-0.28113657656373,0.293,0.312,2.35564253168234e-41,"cortex-steroidogenic"
"CELF2li1",1.65511097895043e-45,-0.275560856564734,0.3,0.326,5.11942376899157e-41,"cortex-steroidogenic"
"APOL5",1.92887229214622e-44,-0.276691120319386,0.128,0.178,5.96619488683746e-40,"cortex-steroidogenic"
"PPP1R15A",4.60397747401457e-43,-0.265394939133696,0.234,0.301,1.42405627248745e-38,"cortex-steroidogenic"
"RABGAP1L",1.24110971034161e-39,-0.25757986806556,0.15,0.163,3.83887644505764e-35,"cortex-steroidogenic"
"SLC22A4",5.36458820423896e-39,-0.260965295652725,0.225,0.273,1.65932077745315e-34,"cortex-steroidogenic"
"STMN1",2.10596975222365e-34,-0.30998265773288,0.086,0.108,6.51397504060297e-30,"cortex-steroidogenic"
"GADD45A",6.18920962403984e-34,-0.279716024187473,0.321,0.387,1.91438442881176e-29,"cortex-steroidogenic"
"TRPS1",1.54081746271425e-32,-0.328077262550556,0.121,0.164,4.76590249392146e-28,"cortex-steroidogenic"
"TUBA4A",1.8662509977339e-26,-0.250335468260918,0.187,0.226,5.77250096109071e-22,"cortex-steroidogenic"
"S100A8",2.1451675044461e-25,-1.75570939696613,0.136,0.18,6.63521760800225e-21,"cortex-steroidogenic"
"IGKV1-39",5.25076519164176e-25,-2.01683333972694,0.154,0.174,1.62411418142671e-20,"cortex-steroidogenic"
"ALDOBli1",9.36287968324036e-14,0.476073527660809,0.162,0.19,2.89603231482307e-09,"cortex-steroidogenic"
"IGLL5liN",0,7.67381723491726,0.411,0.38,0,"erythroid cells"
"HBG",0,7.6716293916927,0.592,0.144,0,"erythroid cells"
"IGKV1-39",0,7.44660207107902,0.214,0.17,0,"erythroid cells"
"HBQ1",0,7.28447877216065,0.625,0.241,0,"erythroid cells"
"JCHAIN",0,5.40971615996617,0.385,0.011,0,"erythroid cells"
"ALAS2",0,3.46761134623267,0.558,0.005,0,"erythroid cells"
"AHSP",0,3.42059983999447,0.56,0.005,0,"erythroid cells"
"BPGMli1",0,2.88861652800583,0.686,0.036,0,"erythroid cells"
"TENT5C",0,2.68224497691022,0.934,0.146,0,"erythroid cells"
"SNCA",0,2.33253146107694,0.554,0.016,0,"erythroid cells"
"PCTP",0,1.35419899077401,0.537,0.048,0,"erythroid cells"
"LITAFD",0,1.15249890427448,0.507,0.002,0,"erythroid cells"
"MS4A12",0,0.844202265210836,0.448,0.002,0,"erythroid cells"
"PHOSPHO1",0,0.756617927163124,0.403,0.01,0,"erythroid cells"
"GYPA",0,0.57166221228679,0.269,0.001,0,"erythroid cells"
"CA1",0,0.433189366123856,0.247,0,0,"erythroid cells"
"LINC-RUFY4-2",0,0.356039397290376,0.277,0.008,0,"erythroid cells"
"RHL",0,0.31745217029101,0.213,0.001,0,"erythroid cells"
"RPL21li115",0,-0.929278149161265,0.879,0.799,0,"erythroid cells"
"UBB",0,-0.965025074015522,0.821,0.83,0,"erythroid cells"
"EIF1li2",0,-1.00613151258523,0.839,0.893,0,"erythroid cells"
"RPS11li8",0,-1.08250753412906,0.946,0.935,0,"erythroid cells"
"TPT1li13",0,-1.24360341627517,0.957,0.932,0,"erythroid cells"
"SERF2li1",0,-1.26107261325126,0.926,0.908,0,"erythroid cells"
"CCDC30",0,-1.30287105314298,0.591,0.68,0,"erythroid cells"
"RPL28",0,-1.3229653938669,0.854,0.917,0,"erythroid cells"
"NME2",0,-1.34584148429029,0.51,0.87,0,"erythroid cells"
"ZNF34",0,-1.40362327587294,0.878,0.939,0,"erythroid cells"
"RPLP0li4",0,-1.41274551895191,0.947,0.939,0,"erythroid cells"
"RPLP2li4",0,-1.41737403930484,0.816,0.901,0,"erythroid cells"
"RPS2li13",0,-1.42061818715489,0.969,0.965,0,"erythroid cells"
"RPS15li1",0,-1.42663820100549,0.626,0.738,0,"erythroid cells"
"RPL15li11",0,-1.43180694897112,0.756,0.921,0,"erythroid cells"
"RPLP1li2",0,-1.44879607797488,0.974,0.984,0,"erythroid cells"
"RPS24li11",0,-1.45335924150403,0.825,0.876,0,"erythroid cells"
"RPL18Ali2",0,-1.45807174652489,0.95,0.942,0,"erythroid cells"
"GNAS",0,-1.46573725789424,0.731,0.835,0,"erythroid cells"
"RPL26li5",0,-1.46785826868717,0.726,0.879,0,"erythroid cells"
"RPSAli23",0,-1.48550385713663,0.787,0.886,0,"erythroid cells"
"ZC3H10",0,-1.49376960611381,0.875,0.972,0,"erythroid cells"
"L1RE1li51",0,-1.50213534059478,0.94,0.938,0,"erythroid cells"
"COX4I1",0,-1.51857444303629,0.537,0.81,0,"erythroid cells"
"GNB2L1",0,-1.53063388274332,0.683,0.814,0,"erythroid cells"
"RPL17li8",0,-1.56472047606584,0.65,0.834,0,"erythroid cells"
"RPL36li10",0,-1.56721968328822,0.837,0.919,0,"erythroid cells"
"RPL7Ali3",0,-1.58084764910747,0.866,0.956,0,"erythroid cells"
"RPS3",0,-1.58140427996204,0.684,0.899,0,"erythroid cells"
"LINC-FRMD8-1",0,-1.58549423782312,0.95,0.99,0,"erythroid cells"
"HSP90AA1li9",0,-1.591227666866,0.563,0.923,0,"erythroid cells"
"FAUli1",0,-1.59527369999388,0.765,0.908,0,"erythroid cells"
"RPS17li3",0,-1.59539708469118,0.763,0.898,0,"erythroid cells"
"RPS21",0,-1.61436220767736,0.871,0.915,0,"erythroid cells"
"RPS13li1",0,-1.61552592982461,0.631,0.859,0,"erythroid cells"
"RPL19li1",0,-1.62253983774396,0.93,0.968,0,"erythroid cells"
"RPS10li3",0,-1.62394234490695,0.789,0.93,0,"erythroid cells"
"RPL35A",0,-1.62594613337735,0.798,0.866,0,"erythroid cells"
"RPL14li1",0,-1.63389079732525,0.791,0.922,0,"erythroid cells"
"RPL18li7",0,-1.63603087831505,0.846,0.92,0,"erythroid cells"
"RPL38li2",0,-1.64219210697193,0.819,0.874,0,"erythroid cells"
"TESli1",0,-1.64365772857902,0.984,0.981,0,"erythroid cells"
"RPS25",0,-1.67220792514602,0.819,0.941,0,"erythroid cells"
"RPS18li11",0,-1.67245611355868,0.812,0.953,0,"erythroid cells"
"RPL23Ali12",0,-1.67983530235727,0.678,0.851,0,"erythroid cells"
"RPL32li7",0,-1.68602713752226,0.874,0.956,0,"erythroid cells"
"RPL30li8",0,-1.686607687053,0.551,0.794,0,"erythroid cells"
"RPL13",0,-1.6892160054339,0.94,0.97,0,"erythroid cells"
"RPL7li40",0,-1.69055710244525,0.606,0.863,0,"erythroid cells"
"RPS16li1",0,-1.6931569889854,0.634,0.904,0,"erythroid cells"
"PPIAli29",0,-1.69402700721094,0.484,0.876,0,"erythroid cells"
"RPS14",0,-1.69509275638886,0.935,0.969,0,"erythroid cells"
"RPS8li9",0,-1.69898190822334,0.767,0.974,0,"erythroid cells"
"RPS6li10",0,-1.70024827475892,0.787,0.942,0,"erythroid cells"
"TSORFli2504",0,-1.70180377289187,1,1,0,"erythroid cells"
"RPL10Ali9",0,-1.70768323532987,0.599,0.873,0,"erythroid cells"
"RPS7li1",0,-1.70771255560227,0.879,0.953,0,"erythroid cells"
"RPL23li1",0,-1.72267230823657,0.722,0.923,0,"erythroid cells"
"MGST3",0,-1.74445532236623,0.443,0.776,0,"erythroid cells"
"RPL11",0,-1.75955272018433,0.655,0.939,0,"erythroid cells"
"RPS27Ali1",0,-1.76116602569289,0.794,0.959,0,"erythroid cells"
"EEF2",0,-1.76148483000587,0.391,0.753,0,"erythroid cells"
"RPS5",0,-1.76926857274354,0.801,0.929,0,"erythroid cells"
"RPS19li3",0,-1.77286872356612,0.861,0.964,0,"erythroid cells"
"RPL29li8",0,-1.78159816455474,0.73,0.942,0,"erythroid cells"
"PABPC1",0,-1.79084088431255,0.598,0.744,0,"erythroid cells"
"RPL27li4",0,-1.79549269858082,0.677,0.924,0,"erythroid cells"
"RPL5li46",0,-1.80096032429366,0.653,0.908,0,"erythroid cells"
"RPS12li7",0,-1.80747074070351,0.769,0.949,0,"erythroid cells"
"EEF1A1li56",0,-1.81591548737286,0.612,0.852,0,"erythroid cells"
"HSPA8li1",0,-1.8181696199905,0.481,0.909,0,"erythroid cells"
"RPS4Xli10",0,-1.8246795300082,0.742,0.934,0,"erythroid cells"
"DSTNli1",0,-1.82660237817523,0.775,0.854,0,"erythroid cells"
"MT-ND1li1",0,-1.83492958574219,1,1,0,"erythroid cells"
"RPL34",0,-1.84303451756142,0.682,0.881,0,"erythroid cells"
"RPL3li1",0,-1.86910769285275,0.645,0.906,0,"erythroid cells"
"RPL35li9",0,-1.87028246319701,0.945,0.958,0,"erythroid cells"
"RPS23li2",0,-1.88166324951287,0.871,0.964,0,"erythroid cells"
"UQCR10",0,-1.91745710265959,0.461,0.667,0,"erythroid cells"
"RPL9li30",0,-1.91854677194456,0.797,0.941,0,"erythroid cells"
"RPS3Ali40",0,-1.92310235448603,0.696,0.884,0,"erythroid cells"
"DNAJA1li14",0,-1.94907232401829,0.309,0.767,0,"erythroid cells"
"RPL21li189",0,-1.96638587825568,0.659,0.892,0,"erythroid cells"
"PPDPF",0,-1.97633335815152,0.355,0.781,0,"erythroid cells"
"UBBliN",0,-1.97703894505486,0.545,0.889,0,"erythroid cells"
"COX6A1li1",0,-1.97919123862373,0.561,0.83,0,"erythroid cells"
"VAMP5",0,-1.98992967967714,0.365,0.761,0,"erythroid cells"
"ACTG1",0,-2.00098528284301,0.351,0.81,0,"erythroid cells"
"NCAPD2",0,-2.02113401670823,0.693,0.858,0,"erythroid cells"
"RGS22",0,-2.04671160541203,0.425,0.753,0,"erythroid cells"
"RPS27li5",0,-2.04748458719508,0.788,0.94,0,"erythroid cells"
"RPS26li12",0,-2.09206648263467,0.774,0.929,0,"erythroid cells"
"NACAli3",0,-2.09419652330583,0.632,0.929,0,"erythroid cells"
"SMARCAL1",0,-2.115505134374,0.755,0.908,0,"erythroid cells"
"ACTB",0,-2.14346596635804,0.531,0.902,0,"erythroid cells"
"CALM1li2",0,-2.21083504310051,0.443,0.883,0,"erythroid cells"
"ARL6IP1li1",0,-2.27903632401279,0.371,0.731,0,"erythroid cells"
"ITM2B",0,-2.38299174916622,0.443,0.857,0,"erythroid cells"
"CHCHD10",0,-2.3934321695378,0.422,0.728,0,"erythroid cells"
"FTH1li4",0,-2.47628841927748,0.962,0.984,0,"erythroid cells"
"FTLli2",0,-2.5197255209279,0.938,0.962,0,"erythroid cells"
"FDXR",0,-2.52122953195738,0.298,0.667,0,"erythroid cells"
"HSPE1",0,-2.55683450823474,0.589,0.843,0,"erythroid cells"
"STAR",0,-2.60775162329036,0.613,0.836,0,"erythroid cells"
"CYP11B2",0,-2.88477638610986,0.79,0.927,0,"erythroid cells"
"PEBP1",0,-2.92106268986525,0.834,0.953,0,"erythroid cells"
"HSPD1",0,-2.92713333835489,0.534,0.864,0,"erythroid cells"
"LY6Hli1",0,-2.94895003558726,0.792,0.948,0,"erythroid cells"
"FDX1li1",0,-2.97998827177997,0.673,0.899,0,"erythroid cells"
"TIMP3",0,-3.41662988878725,0.236,0.745,0,"erythroid cells"
"CEP85",6.29933698447589e-321,-1.95894732633092,0.409,0.774,1.94844792266824e-316,"erythroid cells"
"NLRC3li1",1.16698305547702e-319,-1.61043064207316,0.872,0.876,3.60959528889598e-315,"erythroid cells"
"TNFRSF13B",1.70397312462896e-318,1.16907768633842,0.294,0.009,5.27055927178983e-314,"erythroid cells"
"ISCU",1.27750124208059e-316,-1.08043205999712,0.701,0.632,3.95143909187948e-312,"erythroid cells"
"PRKAA1li1",4.60166912329705e-313,-2.11762832077764,0.497,0.655,1.42334227652701e-308,"erythroid cells"
"SELENOP",3.45775739768809e-307,-3.35990616763435,0.216,0.74,1.0695189406789e-302,"erythroid cells"
"BSG",5.86617250386775e-306,-1.3010035254989,0.58,0.739,1.81446581717133e-301,"erythroid cells"
"RPL10",4.37012969758061e-304,-1.30566989342562,0.525,0.86,1.35172481675866e-299,"erythroid cells"
"CYP11A1",4.61863182909959e-304,-2.14317370405818,0.343,0.672,1.42858901105879e-299,"erythroid cells"
"SLC25A6li2",3.11516984136343e-303,-1.53020356220801,0.484,0.826,9.63553183632121e-299,"erythroid cells"
"MT3",1.43236163710644e-301,-2.9276852754378,0.268,0.743,4.43043777973392e-297,"erythroid cells"
"CHCHD2",1.11022329532671e-299,-1.57062425740113,0.462,0.77,3.43403167477505e-295,"erythroid cells"
"OTUB1",1.29084569975007e-299,-1.16205968210508,0.562,0.653,3.99271483389694e-295,"erythroid cells"
"PRDX1li2",1.6095575464624e-299,-1.90678090848722,0.379,0.764,4.97852244696284e-295,"erythroid cells"
"PRDX4",1.40846043341734e-297,1.60532094784338,0.371,0.243,4.35650896660318e-293,"erythroid cells"
"TP53INP1",2.47242738770241e-296,1.88498676807827,0.401,0.317,7.64746515290232e-292,"erythroid cells"
"AKR1B1li1",1.55417293460198e-289,-2.23496039464313,0.48,0.762,4.80721230401737e-285,"erythroid cells"
"PTP4A1li3",1.54050178830159e-287,-2.06347663221581,0.28,0.695,4.76492608139565e-283,"erythroid cells"
"ZFP36L1",2.24222467196847e-286,-2.2784060458911,0.179,0.666,6.93542513286566e-282,"erythroid cells"
"POU2AF1",1.31438738938786e-282,0.843477160180403,0.221,0.003,4.0655316341156e-278,"erythroid cells"
"SOD1",1.12401772744318e-279,-1.87810223694338,0.396,0.679,3.47669923275451e-275,"erythroid cells"
"BTF3li8",1.51995594701236e-279,-1.35002812420983,0.462,0.695,4.70137573970394e-275,"erythroid cells"
"EIF3K",1.91588867726522e-278,-1.45173994360381,0.44,0.705,5.92603526764904e-274,"erythroid cells"
"MRFAP1li1",8.65406328391534e-276,-1.81806844611913,0.245,0.634,2.67678831434785e-271,"erythroid cells"
"TXNIP",1.47750654094987e-274,-2.7989092580068,0.282,0.753,4.57007548181203e-270,"erythroid cells"
"COX6B1li6",3.19778414785722e-274,-1.38080978398571,0.463,0.67,9.89106614773717e-270,"erythroid cells"
"TAX1BP1li1",2.73137878329001e-273,-0.9790890148543,0.679,0.626,8.44842771459432e-269,"erythroid cells"
"SEC11C",4.49949554160827e-273,1.64720746642031,0.373,0.255,1.39173896597485e-268,"erythroid cells"
"TSPAN33",1.8807609374114e-269,0.377590991988481,0.286,0.012,5.81738165550721e-265,"erythroid cells"
"FIS1",4.49750074452339e-267,-0.995810058659153,0.679,0.65,1.39112195528853e-262,"erythroid cells"
"APOBEC3Fli2",1.09913478270854e-264,1.18280913429741,0.26,0.009,3.39973379639578e-260,"erythroid cells"
"ALDH2",1.9099634920106e-260,-1.7879915372568,0.267,0.65,5.90770807713798e-256,"erythroid cells"
"DERL3",1.96585584686152e-257,1.5260397033573,0.329,0.054,6.08058871992738e-253,"erythroid cells"
"MPC2",5.80254907473489e-255,-1.75640220447466,0.348,0.648,1.79478645430625e-250,"erythroid cells"
"BAP18",4.93283796644622e-254,-1.56912560078526,0.357,0.71,1.52577611140148e-249,"erythroid cells"
"EEF1A1li49",6.04827660132491e-253,-1.49797607857017,0.41,0.73,1.87079243555581e-248,"erythroid cells"
"GLRX5",5.18306522360964e-251,-1.33270373600826,0.574,0.538,1.6031739043147e-246,"erythroid cells"
"MKRN1li3",1.83902874434696e-250,0.8377503971609,0.487,0.077,5.68829980913959e-246,"erythroid cells"
"HNRNPA2B1li12",6.46146835934418e-248,-1.41873942248718,0.387,0.77,1.99859677822875e-243,"erythroid cells"
"EEF1B2",7.37369654812831e-246,-1.41447739076068,0.401,0.687,2.28075807930157e-241,"erythroid cells"
"MARCHF2",4.36472306982765e-244,1.26969918126285,0.59,0.202,1.35005249272839e-239,"erythroid cells"
"FOSL2",8.37993296022757e-241,-2.04252500227054,0.108,0.581,2.59199706392799e-236,"erythroid cells"
"NDUFA2",5.48278504778868e-239,-1.69636566415161,0.342,0.631,1.69588024313152e-234,"erythroid cells"
"HEMGN",1.71867667239379e-238,0.309636932154959,0.189,0.003,5.31603881538123e-234,"erythroid cells"
"MLRN",1.12695048976411e-237,-1.70702775311607,0.323,0.698,3.48577055988936e-233,"erythroid cells"
"NDFIP1",2.80262080037288e-236,-1.6574770977398,0.301,0.648,8.66878639763336e-232,"erythroid cells"
"COX5Ali2",8.03981107747611e-236,-1.41514811753451,0.394,0.75,2.48679396437414e-231,"erythroid cells"
"PLVAP",2.23090099702305e-235,-2.32531562808376,0.266,0.344,6.90039987389198e-231,"erythroid cells"
"ACADM",1.97497183802961e-233,-2.31534225461816,0.218,0.621,6.1087853922094e-229,"erythroid cells"
"RPL6li179",2.68643444742971e-231,-1.52899442493077,0.322,0.669,8.30941038934483e-227,"erythroid cells"
"EDF1",2.32638993816864e-230,-1.12460060756894,0.551,0.697,7.19575671774942e-226,"erythroid cells"
"FKBP1A",5.63158860836333e-230,-2.0144306617567,0.192,0.636,1.74190667245286e-225,"erythroid cells"
"HSP90B1li3",2.47479961140628e-228,0.917582096642771,0.43,0.748,7.65480267804078e-224,"erythroid cells"
"HMBS",4.82957051776132e-225,0.753147423933973,0.518,0.103,1.49383445684875e-220,"erythroid cells"
"MT2",6.78621414861905e-225,-2.53292752173911,0.211,0.641,2.09904389830936e-220,"erythroid cells"
"TMEM176B",4.06827516014912e-224,-2.01630125230582,0.101,0.568,1.25835818978572e-219,"erythroid cells"
"ATP5F1Ali2",4.45910140949259e-224,-1.58726779627972,0.319,0.654,1.37924465697015e-219,"erythroid cells"
"OST4",4.8649525380192e-224,-1.460735139221,0.447,0.739,1.50477846953472e-219,"erythroid cells"
"CNN3li2",1.56972067796626e-222,-1.88972247409686,0.117,0.567,4.85530302901743e-218,"erythroid cells"
"PTMA",1.16408044302846e-221,-1.32375182551959,0.471,0.863,3.60061721833134e-217,"erythroid cells"
"IFI6",3.60496089078863e-221,-1.40578193023268,0.524,0.812,1.11505045312983e-216,"erythroid cells"
"GSTP1",5.81058739113157e-219,-1.60585248570627,0.339,0.661,1.79727278595091e-214,"erythroid cells"
"UBE2O",3.07293352204177e-218,0.986981819842313,0.561,0.138,9.5048906770274e-214,"erythroid cells"
"CCNI",4.9412143143777e-216,-1.03939760561213,0.504,0.553,1.52836699958017e-211,"erythroid cells"
"SMARCA2",3.007371864377e-214,-1.80222785833772,0.133,0.565,9.30210191370451e-210,"erythroid cells"
"DBI",1.04183984901672e-213,-1.64858693813887,0.236,0.622,3.22251483699363e-209,"erythroid cells"
"SERINC3",4.1237271606867e-213,-1.69986195410608,0.178,0.59,1.275510048072e-208,"erythroid cells"
"SUMO2",4.22247549786978e-213,-1.55980864815702,0.301,0.684,1.3060538962461e-208,"erythroid cells"
"CTNNB1",7.03638745252604e-213,-1.66573155348556,0.132,0.568,2.17642500294083e-208,"erythroid cells"
"MT1",1.3960830024611e-212,-2.67704582823095,0.212,0.628,4.31822433491243e-208,"erythroid cells"
"CDH13",3.62954776558676e-212,-1.54472451708339,0.289,0.604,1.12265541937364e-207,"erythroid cells"
"TXNDC5",6.01709751546182e-211,1.54288895324503,0.337,0.18,1.8611484325075e-206,"erythroid cells"
"BNIP3L",8.15241680217761e-211,1.28406854252083,0.655,0.351,2.52162404108156e-206,"erythroid cells"
"COX5B",3.23866154831715e-209,-1.52432013190119,0.342,0.641,1.00175040350998e-204,"erythroid cells"
"COMMD6li3",3.34758795809776e-209,-1.65051178129926,0.174,0.618,1.03544243131922e-204,"erythroid cells"
"TNFRSF17",9.22498772328678e-209,0.656224305954181,0.18,0.004,2.85338095268983e-204,"erythroid cells"
"IGFBP2",1.27589092721179e-204,-2.0765868716683,0.261,0.531,3.94645822695878e-200,"erythroid cells"
"ASPH",1.77189225720064e-203,-2.09728989785004,0.142,0.517,5.48063994074729e-199,"erythroid cells"
"LAMP1",8.49000640862035e-202,-1.28969577969175,0.348,0.586,2.62604388225036e-197,"erythroid cells"
"RPL13Ali3",9.15482896902062e-202,-1.629115991747,0.237,0.604,2.83168014840777e-197,"erythroid cells"
"EIF4A2",1.41654947720871e-201,-1.43740930613399,0.303,0.652,4.38152918795426e-197,"erythroid cells"
"HSPH1",2.16524560482852e-201,-1.68882732196656,0.293,0.699,6.69732118029508e-197,"erythroid cells"
"HNRNPKli3",2.56995258411012e-200,-1.34392314922004,0.337,0.647,7.949120337911e-196,"erythroid cells"
"CRELD2",4.01105482730116e-200,1.70273634590589,0.349,0.133,1.24065936863252e-195,"erythroid cells"
"SERBP1li5",4.37747399128609e-200,-1.47801724237697,0.256,0.622,1.3539964802447e-195,"erythroid cells"
